global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
579.7979354646384	-0.3823532561151523	0.1461940124618592	336165.645969057	669.5917061300838	0.2382144853180534	0.0567461410153451	448353.0529181965	524.3417241197349	-0.1939005665965396	0.0375974297264591	274934.2436528561	567.8993043580257	505.3324444525583	1.116883	18.673344	0.0822159077405959	0.0389094898784748	-0.1555521049	0.088939784	-0.0201249279	-0.0670744388	0.0848933871	-0.0379020685	-0.0287376059	0.0689782772	0.0170066088	0.0147427135	0.0330387868	0.1437315374	-0.0045568444	0.0369715222	-0.0531042142	-0.0230770858	-0.0275247702	-0.0917412196	0.06200682	-0.067510942	-0.0916645058	-0.0002361913	-0.0516580408	0.0197425629	0.1214812212	-0.0349475997	-0.0028552374	-0.0304018806	0.0299895764	0.0482408044	0.0250911582	-0.1307254521	0.0342101584	-0.0441868232	-0.0344650159	0.0289730314	-0.0839703195	0.1574664753	-0.0907951132	-0.1484494365	0.0253277096	0.0907883292	-0.0606471086	-0.0108736818	-0.0423800901	0.1186765914	-0.004928953	0.0567044608	0.0290694504	0.1017762853	0.0329580926	0.0156698922	0.0216271524	-0.0956517663	-0.0082142692	-0.1798057253	0.011054304	-0.0044079175	0.0201992709	0.0537152416	0.0625752258	-0.0793242324	0.1634215959	-0.0373662437	-0.0646613414	0.0072948839	0.0503213678	0.0173113526	-0.118481113	0.0460591344	-0.0517548878	-0.1441006539	-0.0502193685	-0.0755181677	-0.0264107549	-0.1157160489	-0.059678667	0.069451682	-0.1364134893	-0.1060364829	-0.0310980687	0.0911187667	0.0232450329	-0.0055163402	-0.0196276717	0.029072695	0.1258738187	-0.0893622912	-0.0018203912	-0.0092224792	-0.0420954801	-0.096006261	-0.0218342159	0.0492860269	-0.0816496581	-0.0	0.0816496581	0.0598873083734332	0.0029081673062308	8.457437081029712e-06	0.0035864897042146	0.1771081928612261	-0.0103854885006882	0.0001078583713979	0.0313673119785692	0.1552164568965821	0.0249723847318819	0.0240921484915285	0.0006236199991971	-0.002943805714468	-0.0003867487743896	8.66599208453445e-06	1.4957461449193478e-07	-0.0014599180877588	-0.0003079237154843	2.131360822965311e-06	9.481701455771769e-08	0.0009593540701137	0.0001843248541618	9.20360231843722e-07	3.3975651861768856e-08
579.4540307989463	-0.3439046656920936	0.1182704190847907	335766.9738091462	668.1797242108513	-1.4119819192325167	1.9936929402395411	446464.1438464893	524.2692289334724	-0.072495186262472	0.0052555520312305	274858.22440649767	568.3423448698663	503.7690882001604	1.015603	16.980034	0.0779072251106578	0.0499359221327965	-0.1380245425	0.0978595663	-0.0461273364	-0.1167015064	0.069044359	0.0479700411	0.0544178277	0.0515953899	0.0987636988	-0.1044757835	0.0390429317	0.0684016624	0.0036523492	0.1055194692	-0.0134960078	0.0540049952	-0.082365766	-0.0049363913	0.1131005187	-0.0514798372	-0.0220939132	0.1499105629	0.1399965971	-0.1666624122	0.0563622029	0.015916433	0.0713880328	0.026967474	-0.056373773	-0.0463161485	0.0234926817	-0.0134487964	0.0098406464	0.0575211904	0.0995065278	0.0650149129	-0.0674206927	0.0614793327	0.1423803151	0.0769927347	0.1127800144	-0.0607239241	0.0023080514	-0.1770329711	0.0203027948	0.0971730859	-0.0587844756	0.0681704899	0.0644599711	-0.0716069169	0.110543471	0.1149426001	-0.0169516554	-0.0126574721	0.0266274374	-0.112711673	-0.0364086193	-0.0045572171	0.0708563547	-0.0134173488	0.095976125	-0.1196161474	-0.0645255398	-0.0709818685	-0.0264031411	-0.02832038	0.0441914255	-0.0487245885	0.0393754587	0.049647991	-0.0455028894	-0.1365352083	-0.0683734344	0.0090612889	0.0443578507	0.0842881708	0.0255069003	0.0529227535	-0.0653204146	-0.0245569936	-0.0353968882	0.0699850593	0.0215799328	0.0725996301	0.0448907806	0.0769426519	0.0338995737	-0.0260952513	0.0825928953	0.0475335999	-0.0663106778	-0.0648554571	0.1591983491	0.1243107589	-0.0833416924	0.004835384	0.0763617167	0.0571010043618542	-0.0027863040115789	7.763490044941217e-06	0.0032605246991324	0.1532863849552228	-0.0238218079060033	0.0005674785319105	0.0234967158126407	0.1466792263931466	-0.0085372305034354	0.0215147954552919	7.288430466878947e-05	-0.0021728491375951	0.0007709565768728	4.721273374747769e-06	5.943740434235795e-07	-0.0014020134324843	5.790465527449992e-05	1.965641664866409e-06	3.3529491024586718e-09	0.0009329776484683	-2.6376421645400066e-05	8.704472925414387e-07	6.957156188159291e-10
578.2947334117491	-1.1592973871971708	1.343970431962187	334424.798691766	667.218369248334	-0.9613549625172482	0.9242033639565396	445180.3522624063	524.3399318206731	0.0707028872006958	0.0049988982585143	274932.3641017081	568.031134318056	497.2702835518973	1.105304	18.479757	0.0688528575207302	0.0346859143298696	-0.091897192	0.0697044921	-0.0675328763	-0.0852047039	-0.0271977537	-0.0799335191	-0.09255784	0.0371595614	-0.0117645573	-0.1142686658	-0.0088091367	0.0472333222	0.0833403666	0.071663874	0.0287673944	-0.0986403993	-0.0171618966	0.0109861271	-0.0254975613	-0.0257047907	-0.0290633427	-0.0512324618	0.0609100533	-0.0670637838	0.0929539145	0.1054491319	0.018973141	0.1248000322	0.0995660088	-0.0645735668	-0.0682560185	0.063377626	0.1026569095	0.0112049589	0.0371562451	0.0579541841	-0.0381730643	0.085211296	0.0218321987	0.0603307729	0.0993721282	-0.0414834134	-0.0128145284	0.0025747432	-0.0154062571	0.0335929917	-0.0771456446	0.0914454196	-0.0881431673	0.0732141041	0.0502344786	-0.0189090002	0.0515334383	0.0683666547	0.0772836466	-0.138831919	-0.0061635218	0.0479473437	0.0449326594	-0.0782844225	-0.0363612186	0.0846976641	-0.0744973432	0.0101709862	-0.0644341851	0.0239435766	0.0066115369	-0.0529708477	-0.0083584036	-0.0451537637	-0.0228779863	-0.1129482285	0.1053392455	-0.0270992991	0.0432973365	-0.0607522315	-0.0361563528	-0.0577317793	0.0103061694	0.0127821278	-0.007112528	0.0168857394	0.0683273413	0.0692214186	0.1303160358	0.1509406338	-0.0513952595	-0.1205985336	0.1294563007	0.0296152397	0.076211067	0.0907631952	0.1497401662	0.1019353479	-0.0849971703	0.0096622851	0.0707724105	0.064940386066695	0.0078393817048407	6.145590551419259e-05	0.0042172537424913	0.1689946470638545	0.0157082621086317	0.0002467494984734	0.0285591907362367	0.1383975208803889	-0.0082817055127576	0.0191538737858376	6.858664620004124e-05	-0.0023720490540249	-0.0001991999164298	5.626616714700424e-06	3.9680606705639415e-08	-0.0009181782443901	0.0004838351880942	8.430512884712862e-07	2.340964892381499e-07	0.0009904127078343	5.743505936600007e-05	9.809173318396706e-07	3.2987860443759518e-09
576.6832236774497	-1.611509734299375	2.596963623741642	332563.5404710156	665.5459811191932	-1.6723881291408134	2.79688205449111	442951.4529839095	523.8875566245453	-0.4523751961278321	0.2046433180716946	274458.1719860361	566.866545209371	490.5555642563956	1.141249	19.080727	0.077252156382584	0.0376494797366993	-0.0308991558	0.0092612479	-0.1189726442	-0.0789750814	-0.0322619876	0.0731566791	0.0226904492	0.0440409239	0.0835916637	-0.074813291	-0.1057307427	0.1279559483	0.0023694518	-0.0515190859	0.0638473135	0.0403058582	0.073584004	0.0237560236	0.0246992365	-0.0541313289	-0.0391423525	-0.0373241784	0.097738578	0.1131355186	-0.0685931156	0.0913995096	0.1154241695	-0.0636093061	-0.0199952698	0.0569042566	-0.0952013021	0.1416948696	0.0477786999	-0.0330763281	-0.0366615295	-0.047897275	0.04828048	-0.0927432699	0.003662352	-0.0281148214	-0.0211093763	-0.0691938948	0.0411462111	0.1224886731	0.068345136	-0.0440353926	-0.0634500959	0.0955890621	0.0973736898	0.0719922828	-0.0036772285	0.0804263154	-0.0715720789	0.0968046097	0.0281174741	-0.0875651839	0.0710478986	-0.0321480913	0.046812999	0.0048347209	0.070277461	-0.0234899639	-0.0450625052	0.1880467362	-0.0020365547	-0.1100702962	0.0896964923	-0.1769960586	-0.0773602856	-0.0008764911	-0.007205741	-0.1040511833	-0.080710976	-0.1088073855	0.0517636461	0.0466520239	-0.0506005096	-0.0618388785	-0.0148965603	0.075261581	0.0867108637	0.0086526588	0.1050135422	-0.1661166235	-0.0463411872	0.1147272205	-0.0036239002	-0.0988132773	0.0509156073	-0.0335505143	-0.0482892236	-0.1241589044	0.1222955163	-0.044705363	-0.0866153656	0.0144722352	0.0649037979	0.0884816697287647	0.0235412836620697	0.000554192036458	0.0078290058779901	0.1630961353856435	-0.005898511678211	3.479244001799167e-05	0.0266003493777321	0.1586171763740722	0.0202196554936832	0.0251594086408835	0.0004088344682832	-0.0023727484479522	-6.993939272999065e-07	5.629935197259575e-06	4.891518655439869e-13	-0.0013388322026492	-0.0004206539582591	1.7924716668505089e-06	1.7694975259904865e-07	0.0011209134666203	0.0001305007587859	1.2564469996507384e-06	1.7030448043721738e-08
575.3149030109581	-1.368320666491627	1.8723014463480905	330987.23762650817	663.5701357224408	-1.9758453967524476	3.903965031867836	440325.3250226985	522.9306556829052	-0.9569009416400148	0.9156594121115472	273456.4706529532	564.8008930006403	481.9829626737322	1.057753	17.684742	0.0683075512529102	0.038494679605794	0.0221135686	-0.0448551778	-0.0630636132	-0.0436254112	-0.0632203642	0.0592058807	-0.0522289277	-0.0585649966	0.0302483151	-0.1602638602	-0.045659001	-0.0162356565	-0.0285389255	0.1089631203	0.1258860107	-0.0340012695	0.025236729	0.0743298718	0.0717279485	0.0681591063	0.0590254979	-0.0537151644	0.1460638233	0.0315479773	0.0502358556	-0.0014504791	-0.1327250492	-0.0821139036	-0.0751711297	-0.0894738877	0.1560553662	0.1851871211	0.1427159494	0.0938286609	0.0323112937	-0.0527592797	0.0278758167	0.0541938014	-0.0343519806	-0.0378229212	-0.0905442623	-0.0653291316	-0.1021368955	0.0480969587	0.0174939562	-0.0755575518	-0.0281119506	0.085116422	-0.091041785	-0.0501405857	-0.0350456499	0.0113858855	-0.0691249068	0.1353519515	0.0865868571	0.0592059041	0.0447680219	-0.1024234709	0.0630653881	-0.0069683744	-0.0088458437	0.0078090562	-0.0051838708	0.1291965198	0.0660117576	0.0787389813	-0.0110087216	-0.0138988951	0.032868812	0.0228263395	0.007110449	-0.0974943439	0.1147131733	-0.0508035861	0.0966137461	0.0875532693	-0.0641785253	-0.1093358083	-0.0101180121	0.0855863417	0.1253722273	-0.0195484795	0.0757449345	-0.2016168284	-0.0201814101	-0.0211029961	-0.0590800464	-0.1042222957	0.0247245636	-0.0827015965	-0.128252598	0.025542636	0.1286583687	0.0731652177	-0.0881955685	0.0192567962	0.0587790397	0.0896553021958794	0.0011736324671147	1.377413167865742e-06	0.0080380732118344	0.1449575047480635	-0.01813863063758	0.0003290099214065	0.0210126781827848	0.1279986694336017	-0.0306185069404704	0.0163836593767724	0.0009374929672636	-0.0023572763831868	1.5472064765399956e-05	5.556751946730242e-06	2.393847881047308e-10	-0.0011440091744687	0.0001948230281805	1.3087569912685565e-06	3.7956012309419914e-08	0.0012781539978293	0.000157240531209	1.6336776421670223e-06	2.4724584654888527e-08
575.3151797862045	0.0002767752463341	7.660453698334723e-08	330987.5560924328	662.9263488919128	-0.643786830528029	0.4144614831613251	439471.3440551621	522.8796550630417	-0.0510006198635437	0.0026010632264656	273403.1336788455	564.4114739169547	479.4455166108268	1.066661	17.833675	0.1137825418025875	0.0684812528011713	0.0465976166	-0.0535205143	-0.0214340889	-0.0034357022	-0.0700557801	0.0984037408	-0.0469894667	-0.0212901091	0.0171417925	-0.0607972402	-0.0365127842	0.1281274895	0.0215499147	-0.0347620086	0.1650703768	-0.1497634069	0.0535467667	-0.0006198406	0.1338893315	0.025286957	0.0160067422	0.0780273191	0.0751402165	0.0140597716	0.1189566705	-0.052382651	-0.1014006234	-0.0317357976	0.0613655671	0.0928626909	0.1203169556	0.0798210515	-0.0834993937	-0.049585727	-0.0623122382	-0.0379380324	-0.0478129302	-0.02582704	0.0316288223	-0.0462484954	0.0081502126	-0.1529047891	-0.0242147513	0.0211852732	-0.0347042303	-0.0686036156	-0.0147946835	0.108785987	0.0146014232	0.1033327469	-0.150899193	0.0170777729	-0.0581182077	0.0398475117	0.1738387842	0.0174063504	0.0565739583	0.1249965555	0.1412066784	0.0037916565	0.045343948	-0.1190226052	-0.0510712678	-0.0028130305	-0.1221864983	0.0900176929	-0.1628551712	-0.030937862	0.0280380416	0.1619727616	0.0053199423	-0.0832311254	-0.0620027309	-0.2068983121	0.0702761791	0.017869888	-0.1286413355	-0.0782672908	0.0521689982	0.0207385777	0.1306541971	-0.032913987	0.0007417024	0.0500611439	0.1852811981	-0.1223643938	-0.1369452595	-0.0667775699	0.1474915889	0.0976907377	-0.0455912891	-0.2395408086	-0.1108109108	0.0123053657	-0.089737086	0.0240075741	0.0524223074	0.090913009710249	0.0012577075143695	1.5818281917017557e-06	0.0082651753345758	0.1708598537712902	0.0259023490232267	0.000670931684921	0.0291930896307466	0.1849248403106429	0.0569261708770412	0.0341971965639167	0.003240588930722	-0.0025070226618245	-0.0001497462786376	6.2851626269016015e-06	2.2423947965839627e-08	-0.0015650763991252	-0.0004210672246565	2.4494641350987022e-06	1.7729760767992746e-07	0.0012550412133645	-2.3112784464800026e-05	1.5751284472434366e-06	5.342008057163011e-10
574.9468737597532	-0.3683060264512505	0.1356493291203092	330563.9076461136	663.6149048749138	0.6885559830010379	0.4741093417265256	440384.7419721409	523.4349852156772	0.5553301526355199	0.3083915784261898	273984.1837477362	564.2902190279232	474.7930399377005	1.135505	18.984692	0.0815622603723772	0.0437004881303465	0.0653596948	-0.0954880106	0.03244308	0.0393172907	-0.0012770078	0.1829282909	0.0537464831	-0.0829993229	0.0167643442	-0.1550030682	-0.0745053241	-0.0685662754	-0.0696179067	0.106896939	0.0456467373	0.0387905545	0.0136114234	0.0151478618	0.0623172851	-0.1426467331	0.0053160843	-0.0219772451	0.0651441172	0.1465954864	0.1018484868	-0.062607552	0.0582815332	-0.0582116346	-0.0444416649	0.0948031961	-0.0460887124	-0.0684766921	0.0475188106	0.0392194275	-0.1368706873	-0.108800225	-0.0313197324	0.02190381	0.1258536583	0.0229796382	0.1109022765	0.0901455373	-0.0205950105	-0.0990389707	-0.07352386	-0.1024784708	0.0582701639	0.0672604493	-0.0359097933	-0.1622425673	-0.0192654091	0.1111329012	-0.1407428189	0.0030926733	0.0836506214	-0.0595160681	0.1031937741	0.0448528652	-0.0064452978	0.0848535711	-0.0322686975	0.0502325072	0.1044467683	-0.1790693804	0.0001080065	0.0838247758	0.089295037	0.0765517407	-0.0076868899	0.0608973303	0.0076778113	-0.046144323	0.0532380742	-0.1165917092	0.0907930016	0.2336176551	-0.0725154704	0.0145318752	0.0430522466	-0.0521851013	0.0039847584	-0.0458376859	-0.0829834479	0.0841500282	0.1057394567	0.0041769339	0.0150391492	-0.0715606104	0.0304298412	-0.1295742275	-0.0758408599	-0.2258402513	-0.0916699607	0.039386635	-0.0912392418	0.0287162347	0.0458586883	0.1019282681110951	0.011015258400846	0.0001213359176374	0.0103893718401272	0.1704558124625492	-0.0004040413087409	1.6324937916913917e-07	0.0290551840022677	0.1485990240645378	-0.0363258162461051	0.022081669952933	0.0013195649259457	-0.0021947484569313	0.0003122742048932	4.816920789202322e-06	9.751517904168029e-08	-0.0017380908256774	-0.0001730144265522	3.020959718303946e-06	2.993399179518661e-08	0.0014460954702528	0.0001910542568882	2.0911921090856664e-06	3.6501729075140486e-08
574.7443947135772	-0.2024790461759948	0.0409977641403406	330331.1192546762	662.8785821353688	-0.7363227395450167	0.5421711767710785	439408.01465379685	522.0800021141491	-1.3549831015280915	1.8359792054266864	272567.52860751	563.5470088059204	473.9407395635332	1.055164	17.64146	0.090900611955791	0.073422693434108	0.071208286	-0.0920580645	0.0269868881	0.0832830153	-0.0810644506	0.0194285173	-0.131758681	-0.0765188339	-0.0780639287	-0.1068225868	-0.0311874312	-0.1198754843	-0.076788968	-0.0383891516	0.1411558104	-0.0445688717	0.0344174929	0.0540002214	-0.0162676042	-0.0902772616	0.0340730975	-0.0955794746	0.027092831	-0.0319622087	0.022844457	0.0758407684	-0.0492270577	-0.1319881245	0.0991320587	-0.119406368	-0.122346272	0.1125998192	0.040037518	-0.0402650002	0.0267570372	0.0491791066	0.0730246349	0.065572907	0.1595679695	-0.030115026	0.0138579996	-0.0273475568	-0.0858490519	-0.0018978596	-0.0217478689	-0.100663288	0.0973135172	-0.0015379603	-0.1060470351	0.0459149159	-0.0903595941	-0.0664609466	-0.0526878815	0.0515753634	0.1227621402	-0.0603227747	0.0171363708	-0.1397335073	-0.0569577619	0.0786316001	-0.049150766	0.0605333572	0.0348935298	0.0139798409	-0.0551677569	0.0605062326	0.0527772408	0.127422319	0.0634005569	-0.1051178273	0.0250596404	-0.0190701194	0.1221473021	-0.1967249348	-0.0219842636	0.0403077616	-0.1231985212	-0.0123590583	0.0251063103	5.50714e-05	-0.0656207395	-0.0132019279	-0.0391073077	0.0778410986	0.0178979803	0.0482763592	0.0335039645	-0.0461661065	-0.0205597965	-0.1867918516	-0.0592037752	0.0235237784	0.0398505687	-0.1067705359	-0.0927013771	0.0333745172	0.0391140859	0.1001891749205441	-0.0017390931905509	3.0244451254208177e-06	0.0100378707712593	0.2412493005029858	0.0707934880404365	0.0050117179489314	0.0582012249931799	0.1514223870420963	0.0028233629775585	0.0229287392975264	7.971378503048012e-06	-0.0024457762863401	-0.0002510278294087	5.98182164282357e-06	6.301497113769354e-08	-0.0017532206132713	-1.5129787593900048e-05	3.0737825187993933e-06	2.2891047263653177e-10	0.0014013597323106	-4.4735737942199925e-05	1.963809099341637e-06	2.001286249233186e-09
575.0567868814975	0.3123921679202794	0.097588866577932	330690.308138472	664.3477147569844	1.4691326216155858	2.158350659895084	441357.8861028275	523.4269392760211	1.346937161872006	1.8142397180318144	273975.76075986354	564.8841463391611	476.0678887067522	0.967374	16.173679	0.0499281990005821	0.0264395083811859	0.0594858753	-0.094054195	-0.0079403198	0.0871050797	-0.0787417144	0.1321840049	-0.0096340022	-0.0518146469	0.0401165845	0.0072732575	-0.1378362433	-0.0017731695	-0.0781265972	-0.1261431214	0.0832571043	0.0436607058	-0.0351624652	0.013432804	-0.1146567904	-0.0543285988	-0.1826465546	-0.1356245813	0.140669342	0.070021352	0.0960189756	0.0689957096	-0.008086206	0.0360277515	-0.0590398027	0.1095029187	-0.0791598997	-0.0702577881	0.0365143562	0.0484998488	-0.0025215994	-0.0855588787	-0.1204271577	0.1050865094	-0.0470264666	0.0922429101	-0.1087491794	0.1162672245	0.0148797197	0.078792965	0.1451080938	-0.1068406893	0.084723707	0.0432826136	0.0629440623	0.055482243	-0.0693206947	0.055951234	-0.0847764029	0.0303035287	0.0702925667	-0.1070431773	0.0101590128	-0.1823820464	-0.0675372879	0.0158068334	-0.1623353544	0.0311217589	-0.0487756449	-0.1141274617	0.0348256293	0.0443975826	0.0357656624	0.0772339277	0.0526912351	-0.1686493555	0.0238917894	-0.0166530557	-0.0541279897	-0.2160034632	-0.0203910765	0.1478773555	-0.0819391001	0.0073505388	0.0258144432	0.0425518531	-0.0775431527	0.0011390095	0.0382651203	0.0748411571	-0.0047568358	0.0522305739	-0.0213312129	-0.0422472903	0.0026160749	-0.0144589718	-0.0914901268	-0.0358251249	0.0777068593	-0.15647403	-0.0941228505	0.0379742494	0.032215118	0.1027249383187438	0.0025357633981996	6.430096011649249e-06	0.0105524129525897	0.2284096005816707	-0.012839699921315	0.0001648578940694	0.0521709456378783	0.1621950799159037	0.0107726928738074	0.0263072439489263	0.0001160509117533	-0.002065702567786	0.000380073718554	4.267127098557674e-06	1.4445603153554104e-07	-0.0018189830495332	-6.57624362618999e-05	3.3086993344891e-06	4.324698023100446e-09	0.0014311244336398	2.976470132920006e-05	2.0481171445608386e-06	8.859374452164836e-10
574.6059269351929	-0.4508599463046039	0.2032746911817903	330171.97126905224	665.3709174361884	1.0232026792040188	1.046943722730282	442718.457769875	524.2717880220714	0.8448487460502747	0.7137694037027216	274860.90771585976	565.4646316039683	472.1631930133275	0.993156	16.604731	0.0426067320080571	0.0240558340834945	0.0782491954	-0.0876720073	0.0153942169	0.080791494	-0.0632084914	0.0704101309	0.0014091302	-0.0492166353	0.0274240381	-0.1382250921	-0.0908892047	-0.1009438859	-0.0436754182	-0.0731902404	-0.0749381785	-0.0043648216	-0.1195067128	0.0596012407	0.0476052895	0.0940539558	-0.0325572879	-0.0673750328	0.1379830123	0.0560024569	0.1730013503	0.0374934994	-0.0803390196	0.0107891322	0.0056737432	-0.1579309636	-0.0468273556	-0.0869889102	0.0494099655	0.0839100703	0.1120129864	0.0066624258	0.0517106528	-0.1296053921	-0.0345159973	-0.1263519443	-0.0413613545	0.174960351	0.034756202	-0.0100830188	0.0561861071	-0.1308757719	0.0762257013	-0.0255256361	-0.0351615402	-0.0436974119	0.0541831235	0.0559371607	-0.036571329	0.0189734507	0.1426143993	-0.0464894761	-0.187060296	-0.0434541913	0.1515409374	0.1082200176	-0.1447929089	-0.045702005	0.027304399	-0.0998363286	0.1119611387	0.0910180401	0.0253957169	0.1415688265	-0.0220439613	-0.0969786138	0.0308255935	-0.0021239791	0.1405152744	-0.1219001526	-0.0085073417	0.1871988145	-0.0400976542	0.0104153009	0.0335745747	0.0166148966	-0.1013817928	-0.0122131491	0.073008848	0.0420433325	-0.0129563592	0.0193372014	0.0292951026	-0.0508296814	-0.0023607079	-0.0306725924	-0.1354042793	0.043388963	-0.0188194524	-0.0190591169	-0.0955030384	0.0425073619	0.0251890118	0.1012613055312954	-0.0014636327874483	2.1422209364939457e-06	0.0102538519979023	0.2317156988387978	0.0033060982571271	1.093028568577888e-05	0.0536921650883524	0.1430130311256121	-0.0191820487902916	0.0204527270717352	0.0003679509957931	-0.0020657367718033	-3.420401729990058e-08	4.267268410380319e-06	1.1699147994518979e-15	-0.0016001431984986	0.0002188398510345	2.56045825570133e-06	4.789088040084591e-08	0.0015853494220517	0.0001542249884118	2.5133327899996598e-06	2.3785347050650683e-08
574.4896565493149	-0.1162703858780105	0.0135188026322214	330038.36548214976	664.3442052654192	-1.0267121707692013	1.0541378816056055	441353.2230697415	523.346975039905	-0.9248129821663724	0.8552790519834591	273892.05628341896	564.2588590819068	468.3125874083383	1.045088	17.472998	0.0798972217128877	0.045340601422537	0.0980913161	-0.0865022065	0.0370201672	0.1115545715	-0.0940866818	0.0248198146	-0.1041226671	-0.0735466482	-0.0392768222	0.0051248569	-0.1261763687	0.0091030299	-0.0508475424	-0.0540547696	0.0023698835	-0.0804043133	-0.0155913147	0.0825015944	0.0290482838	0.0319305894	0.0513750006	-0.299974348	-0.0130204743	-0.1928884668	0.0606128703	-0.0837094897	0.0398255906	0.0718562635	-0.0122133097	-0.1666648683	0.0652577749	-0.1151904144	-0.0879921277	0.0269596371	0.0337721104	-0.1686905472	-0.070805997	-0.0296552877	-0.0476807204	0.0405885672	0.0365427986	-0.1803544436	0.0385419253	0.0072312757	0.0941914039	-0.1210109006	0.0813169229	0.0180913193	-0.0282346818	0.1164342909	-0.067068586	-0.0421420569	0.0368938442	0.0233729613	0.175210799	-0.1327162315	-0.2326706248	0.1011143178	0.029041678	0.0088937259	-0.0242298041	0.2450642793	0.0055615674	0.0400783772	0.185785506	0.0318004255	-0.0066446111	-0.0446994604	-0.0659326384	0.0632536415	0.0322627678	-0.0006259299	0.1345736211	-0.1941187623	-0.1036436463	0.0277457882	-0.0689458202	-0.0087443956	0.0451972912	0.0341015451	-0.0658359334	-0.0312098722	0.1264928572	0.027638008	-0.027458984	-0.0753405827	0.0473969145	-0.0621093946	0.1164220673	0.0903078303	-0.0655979892	0.0826243705	-0.0748575886	0.0191412456	-0.0968413356	0.0469659021	0.0180634961	0.1032111041499632	0.0019497986186678	3.8017146533588617e-06	0.0106525320198545	0.2676282072470286	0.0359125084082308	0.0012897082601712	0.0716248573142585	0.1516662573545062	0.0086532262288941	0.0230026536199233	7.487832416842101e-05	-0.0024772950412905	-0.0004115582694872	6.136990721602501e-06	1.693802091832989e-07	-0.0016967719690095	-9.662877051089995e-05	2.8790351148163754e-06	9.337119290448168e-09	0.0014259026929079	-0.0001594467291437	2.033198489642001e-06	2.5423259434656312e-08
