global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
515.7936541449477	0.2901514580414641	266043.09365619795	0.0841878686035875	638.9316568805943	-4.139933868868297	408233.6621641815	17.13905243860283	489.2285554795784	0.2754727154052148	0.0758852169327224	239344.5794966349	536.2347912744717	519.673246505295	1.464699	42.136463	0.1929971950739471	0.0945298355248751	-0.0883614064	0.1319289614	0.0183128322	-0.1298902768	-0.093816321	0.0282631904	-0.0114131408	0.0525162597	0.0365449149	-0.0961198298	0.1084822324	-0.0720740399	0.0563338413	-0.1450824918	-0.0453626089	-0.0955352957	-0.0931565657	0.0877562081	-0.0685505342	0.0099718932	-0.0078214254	0.1661616256	0.0136563465	-0.0266975259	-0.0271306943	0.168357805	-0.0277601893	0.0650505334	-0.0197538144	-0.0366381443	0.0943874269	0.1714232669	-0.0158938845	0.0979242528	-0.0054913128	0.0172689599	-0.0705453584	-0.158234934	0.1382386848	-0.0792799853	-0.0080092623	0.0199745042	-0.0512855192	-0.1363654131	0.011298173	-0.1876085	-0.1141142908	0.0151879758	-0.0719471918	-0.1011282843	0.0206475138	0.1689821184	-0.0270397996	-0.0516165553	0.01460465	0.0272741693	0.1762445513	-0.1311736539	-0.1103200738	0.0705614311	-0.0662983863	0.0065246198	-0.1491596941	-0.0292515781	0.1081833935	-0.0061976233	-0.0757033629	0.2044561113	0.085327493	0.066723854	0.1576734152	0.1098208676	0.1471592909	-0.0214511308	-0.1049631037	0.0761589107	-0.0459429081	-0.0200529763	-0.0785213769	-0.0995108621	0.05508524	0.0048841247	0.0	-0.2436994248602246	-0.0191189344034796	0.0003655336527245	0.0593894096772042	0.0633131959945814	-0.0573955999858667	0.0032942548977376	0.0040085607870482	-0.1035089221714002	-0.0337890235117157	0.0011416981098752	0.0107140969690849	0.003452988091522	0.0004732704788494	2.239849461503406e-07	1.1923126760192745e-05	0.0002300126421104	-0.0002278766984388	5.290581553060696e-08	5.1927789691413357e-08	-0.0040489208872907	-0.0009527255661694	9.07686004432804e-07	1.639376035153891e-05	0.0	0.0	0.0	0.0	0.0	0.0
515.0758333143629	-0.7178208305848557	265303.1140644853	0.5152667448215321	639.1137264769282	0.1820695963338039	408466.35537122574	0.0331493379091543	489.6345729632055	0.4060174836271244	0.1648501970109022	239742.01504086063	535.3715624239522	516.8418376259182	1.401406	40.315632	0.2084782502207132	0.1548606887061536	0.0494865542	-0.0823678933	0.1470081203	0.1473022454	0.0015652493	0.0803222232	-0.0034014439	-0.0087968681	0.1420567066	0.0358574108	-0.1129944561	0.0960249323	0.0525365289	-0.0998424219	-0.0062116827	-0.0529551778	0.0615507777	-0.0092057069	0.0946926484	-0.0002024287	-0.0507031326	0.032510939	-0.079710977	0.0680950652	-0.0677704317	-0.0028222937	-0.0946248659	-0.1293078918	0.0019181568	0.0811001402	-0.0025097885	0.0187245321	0.0874474339	0.0190369271	-0.0179698797	-0.000206618	0.1595151067	-0.0099541077	-0.0781638637	0.1373043227	-0.0346812809	0.0273476982	-0.133448068	0.0329120266	0.0614218202	-0.1495868306	-0.0807936586	-0.0925577656	0.0087295924	-0.0143309199	0.0120016588	0.0869625641	-0.0809121086	-0.0404526877	-0.0137945318	-0.0988169709	-0.1131749602	-0.2058627366	-0.0747510659	-0.0344761865	0.0598782822	0.1450126031	0.0264012925	0.1228068777	-0.0351963075	0.1353407345	0.0991547873	-0.0103894714	-0.0548219562	0.050073338	0.0881346192	-0.0414049409	0.0429025941	-0.0422277185	-0.1539531928	0.0246329723	-0.0532538766	-0.0105903283	0.0803557357	-0.100739659	0.0593330188	-0.0024426053	0.0	-0.2393113100996942	0.0043881147605304	1.92555511515849e-05	0.0572699031416319	0.2117107132005031	0.1483975172059217	0.0220218231128818	0.0448214260838656	-0.1196560842208214	-0.0161471620494211	0.0002607308422502	0.0143175784910603	0.0030741656481512	-0.0003788224433708	1.435064436014231e-07	9.450494432272887e-06	0.0005551477858474	0.000325135143737	3.081890641312708e-07	1.0571286169287965e-07	-0.0041358724242797	-8.695153698900018e-05	7.560569784749467e-09	1.7105440709917246e-05	0.0	0.0	0.0	0.0	0.0	0.0
515.3568376471353	0.2810043327724543	265592.67010965577	0.0789634350368922	641.225474256966	2.111747780037831	411170.1088360709	4.459478686494708	489.632151390248	-0.0024215729575303	5.864015588642121e-06	239739.64367504272	537.1573030351103	518.7270857189012	1.34494	38.691216	0.2433501800118727	0.141771536454532	0.0329984518	0.1777376449	-0.0117187391	-0.0869806416	0.1057982736	-0.1377964406	-0.0329168755	0.0444882027	0.0462706496	0.0798354161	0.1391485837	0.1097989493	-0.1093469625	-0.1628937385	0.0422408313	-0.0031710032	-0.0009471765	-0.0907455285	0.177466408	-0.0829260818	0.0158187736	0.1559022499	-0.0408437147	0.0974005364	0.0251914212	0.0534013113	-0.0265272438	-0.0318964827	0.0875177353	0.0279975576	0.0103767785	-0.0182590561	0.0032227171	-0.0316382575	-0.0957922137	0.0208051674	0.0390067363	0.0224681674	-0.0318750639	-0.138350271	-0.0988522238	0.100053087	-0.0165357241	0.1395444049	0.1508027328	-0.1120837191	0.002887548	-0.0635941502	0.0203269454	0.0243630851	0.1032518559	-0.0106897471	0.058542584	0.021748943	-0.106481256	0.1039498389	0.0467447051	-0.0506147118	-0.083564887	-0.0703853123	-0.0925821752	-0.0151766684	-0.0834685566	-0.0856660479	0.0996946563	-0.0224103973	0.0967951186	0.0908514089	-0.0846396542	-0.0640673322	0.0015010704	0.0762965857	-0.0794927301	-0.0044328764	-0.0503319205	0.0021648992	0.0182289945	0.0356057266	0.0270237412	-0.1019236731	0.0634753057	-0.0097595656	0.0	-0.2276596664590613	0.0116516436406328	0.0001357607995283	0.051828923732251	0.1702760650316435	-0.0414346481688596	0.0017168300688771	0.0289939383226604	0.0038982531630438	0.1235543373838652	0.0152656742863659	1.5196377723180994e-05	0.0028670753427738	-0.0002070903053774	4.288639458130481e-08	8.220121021141502e-06	0.0003539014781963	-0.0002012463076511	1.252462562695262e-07	4.0500076343201216e-08	-0.0032100180209379	0.0009258544033418	8.57206376187401e-07	1.0304215694746072e-05	0.0	0.0	0.0	0.0	0.0	0.0
516.5268674666598	1.1700298195245296	266800.0048149204	1.3689697785766033	639.3437339744377	-1.8817402825283125	408760.41017237655	3.540946490889733	490.3624114050268	0.7302600147788212	0.5332796891847641	240455.2945189528	536.5100381979835	516.7377568839253	1.233822	35.494587	0.3173947308276602	0.2274905890275873	-0.0611658595	-0.0217407219	0.1405508368	-0.0230899251	-0.0545510992	0.0388322052	-0.0678999445	-0.0152416004	0.1705435756	7.41172e-05	0.0006277271	0.108447923	0.0976737928	0.0578875273	-0.1254446519	0.0830476107	0.0417291418	-0.0618685743	0.1576395207	0.07430323	0.0007793704	0.1661367968	-0.0789132489	-0.0530067527	0.0110785281	-0.0175963789	0.0187395159	0.0621272292	0.0940800083	0.0558592875	0.2453504226	-0.0008567423	-0.0066248878	0.0760024656	0.106760996	-0.0143420471	0.0389797806	-0.085572296	0.0638032521	0.0500567892	0.0329174079	0.0354246584	-0.2855502308	0.0714639133	0.1209651222	-0.0438173502	0.0803709738	-0.1327424269	-0.0981068232	0.1124332637	-0.0218388261	0.0363347414	0.0557494478	0.0230142014	0.1685937005	-0.0946528599	0.0130001571	-0.237536782	-0.085467916	0.0513645294	0.0893793957	0.224655417	0.073431926	0.0242656111	0.0075226112	0.0827294083	0.0545121756	0.1336365908	-0.0307979004	-0.0496140732	-0.1853512302	0.0102996563	0.042396946	0.0202172002	0.0443724655	0.0536742744	0.1249577264	0.0460613217	0.1346265225	-0.103062378	0.0675047358	-0.0170374908	0.0	-0.2275209238133584	0.0001387426457029	1.9249521736641843e-08	0.051765770772884	0.1855749834369078	0.0152989184052642	0.0002340569043709	0.0344380744776086	-0.2051880847063643	-0.209086337869408	0.0437170966836402	0.0421021501054661	0.0038496711397794	0.0009825957970056	9.654945002930705e-07	1.4819967884450426e-05	0.0003182063886835	-3.569508951279998e-05	1.0125530579899469e-07	1.274139415326803e-09	-0.0040491417725652	-0.0008391237516273	7.041286705450748e-07	1.639554909433245e-05	0.0	0.0	0.0	0.0	0.0	0.0
516.6409696612635	0.1141021946036744	266917.8915325306	0.0130193108133747	644.8430955589716	5.499361584533972	415822.617890077	30.242977837448	490.4646300956209	0.1022186905940998	0.0104486607067723	240555.55337483427	538.2894522399331	522.0610255697499	1.161396	33.41103	0.3185254089157052	0.2141138076913635	0.0810387929	0.1321688764	0.0649360117	-0.0045952902	0.0987033715	-0.0741237057	-0.0611880521	0.0765318183	-0.0209593152	0.0708775351	0.1076249363	0.1174224891	-0.024901033	0.0056523462	0.0821780996	0.0371163115	0.1060227821	-0.020802192	0.0459987338	-0.0812298727	0.1374868398	0.168907934	-0.0234795621	0.0622341784	0.0621664277	0.1301893687	0.0646291541	-0.0501838593	0.0006307999	-0.0523239108	0.1769020226	-0.0099979434	-0.0282371645	0.1022145312	0.0107437145	0.0199199739	-0.0953383044	-0.0134779829	-0.0552358475	-0.0802631656	0.0109389569	0.1364257833	-0.1119835891	0.1866708272	-0.0004191708	-0.074565228	0.0804073335	0.0019766802	-0.0729431425	-0.0543046835	0.0126917677	-0.0368875631	-0.00978979	0.031038493	0.0202564477	0.1032569613	0.0134299842	-0.0661675391	-0.0793097357	-0.1153679454	-0.0304830426	0.0439393302	-0.142248569	-0.0503228634	0.0889406721	0.0771473209	0.0876565373	0.0484453649	0.0583427987	0.03479972	-0.0358460337	0.1684804598	-0.0244984365	0.0643671432	-0.0896314864	0.0744044118	0.073492928	-0.0611125812	0.0622067261	-0.1041552675	0.071414145	-0.0242472716	0.0	-0.2442414899654608	-0.0167205661521024	0.0002795773324468	0.0596539054205482	0.1701774279439405	-0.0153975554929672	0.000237084715159	0.028960356981615	-0.0098053365202588	0.1953827481861055	0.0381744182887551	9.614462427552092e-05	0.0027891684682384	-0.001060502671541	1.124665916345598e-06	7.779460744215344e-06	0.0006419655454787	0.0003237591567951	4.121197615817648e-07	1.0481999160873886e-07	-0.0036129128192108	0.0004362289533544	1.902956997446754e-07	1.3053139039217733e-05	0.0	0.0	0.0	0.0	0.0	0.0
517.1622616319094	0.5212919706458479	267456.8048562315	0.2717453186598315	642.1580225882219	-2.6850729707497294	412366.9259744153	7.209616858250778	490.7226891488265	0.2580590532055566	0.0665944749413483	240808.75764545577	537.238600422004	517.4073581253273	1.204817	34.660164	0.2874864194331965	0.1749750635609765	-0.0921643181	0.0340961489	0.170893189	-0.0074055386	-0.0888604502	0.0078619332	-0.1325317516	0.0688499348	0.1774107819	-0.0972673677	0.0017453743	0.070056051	0.0119933442	0.0745758363	0.0169256472	0.0809025632	0.007296608	0.0889467986	0.2091618428	0.0680128113	0.0551652073	0.1021938501	0.0811690947	0.1271621897	-0.0485457364	-0.1022464934	0.0669520785	0.1270530263	-0.0132505728	0.0339616702	-0.1130044497	-0.0530958314	-0.0028654971	0.2349360781	-0.0921155515	-0.1339329401	-0.0373523991	-0.0345550403	0.1046835377	0.0617212789	0.0149231634	0.1314594854	-0.1938890737	0.0324211459	0.0777959646	-0.0601386217	-0.0372085954	-0.0522449607	-0.093250271	0.0559682806	0.0539313341	-0.0645848518	0.0425989886	-0.0541594099	-0.1362178575	-0.123310919	0.0495628415	-0.1598130572	-0.0720233209	0.0572164124	-0.0637973843	0.245143655	0.1424519226	0.0321492709	0.055659512	0.0092975326	0.0062427518	0.0237256771	-0.0724342857	0.104246228	-0.0197092028	-0.039781587	-0.0182133617	-0.0307941347	0.19558421	0.0600575146	0.1010316467	-0.0535983392	0.0983168223	-0.1052018558	0.0751965824	-0.0313600711	0.0	-0.2391762914246697	0.005065198540791	2.5656236257632283e-05	0.0572052983796585	0.2173006937880472	0.0471232658441067	0.0022206021838143	0.0472195915207666	-0.1618178055837376	-0.1520124690634788	0.023107790750775	0.0261850022039362	0.0037868557018641	0.0009976872336256	9.953798161397014e-07	1.4340276106740644e-05	0.0004103351585504	-0.0002316303869282	1.683749423425819e-07	5.365263614855396e-08	-0.0040493049183532	-0.0004363920991423	1.904380641939102e-07	1.6396870321799414e-05	0.0	0.0	0.0	0.0	0.0	0.0
518.3584499823643	1.1961883504549178	268695.48266811925	1.4308665697640572	648.4093829207684	6.251360332546483	420434.72785969166	39.07950600733568	491.33118327491337	0.6084941260868959	0.3702651014822551	241406.33165832653	539.6646325677559	524.4705046266749	1.158858	33.338017	0.3084554288475325	0.1963917659309069	0.0968254489	0.0969461245	0.155763962	-0.0048150354	0.0914671207	-0.0265856851	-0.1751285652	0.0484242814	-0.0427774426	0.064614715	0.0461245024	-0.0596129953	-0.0099170964	0.1180669923	0.0443549899	0.0248703926	-0.0062698356	0.0298449745	0.0466060717	0.0041953831	-0.0154590355	0.1570637831	-0.1313376937	0.0400370601	-0.0359353121	-0.0103016438	-0.0168760716	-0.035937316	0.0239307354	0.0079047202	-0.1273591711	-0.0922665351	0.0691876718	0.067337139	0.1278919131	0.0563056514	0.009560409	-0.088733633	-0.0679225118	-0.0651741419	0.0626511024	0.1833075411	-0.1022050709	-0.0065792599	-0.1076446666	-0.0346148636	-0.0031476152	0.0249006265	-0.0294389791	0.0058778852	-0.0471367037	-0.0621669849	0.021617094	0.061346852	-0.1278949595	0.0875046207	-0.0380752282	-0.0335274805	-0.110513395	-0.0728797457	0.0342426442	0.110046871	-0.1953454936	-0.0695108636	0.0356372962	0.0070042193	0.0152578118	-0.0790607353	-0.0614476168	0.0304895949	0.0113750526	-0.1561988675	0.1019919375	0.0119494283	-0.1114924994	-0.0714329914	0.0400654221	-0.0246380602	0.0388648978	-0.1062016776	0.0788453231	-0.0383474405	0.0	-0.2444213123534382	-0.0052450209287684	2.751024454321953e-05	0.059741777932577	0.1828718061445187	-0.0344288876435285	0.0011853483043707	0.0334420974825584	0.0090785087915179	0.1708963143752555	0.0292055502670461	8.241932187766781e-05	0.0025782456215123	-0.0012086100803518	1.4607383263279845e-06	6.647350484847345e-06	0.0004412059236746	3.087076512420001e-05	1.9466266708555698e-07	9.530041393535236e-10	-0.0033310816458296	0.0007182232725236	5.158446691945095e-07	1.1096104931182836e-05	0.0	0.0	0.0	0.0	0.0	0.0
519.2253072823113	0.8668572999470143	269594.91972241056	0.751441578471428	646.5203645025665	-1.8890184182018857	417988.5817165315	3.5683905843059542	491.2056061041673	-0.1255771707460553	0.0157696258125839	241282.9474681624	539.376150159812	528.5809968036154	1.204895	34.662418	0.3105082904513652	0.1969307145720218	-0.0861058443	0.1903918904	0.1507872135	-0.007184417	-0.053998435	-0.0868336997	-0.1989803915	0.1365416858	0.2123796132	-0.0202634032	0.0052627807	-0.0736090065	-0.094751586	0.0048582182	-0.1079331816	0.1758811862	-0.1257152048	-0.2182649921	0.0245606363	0.0761488613	0.0638900838	0.1115289326	-0.0342452204	0.1148449105	-0.0257789936	-0.1099330961	-0.0077124645	0.1707580647	0.0936594539	0.0120888612	0.0646549129	0.0512438727	0.0065633014	-0.0820770592	0.0194154367	-0.0389393567	0.1293643849	0.011772379	0.0813511664	0.0073976817	-0.1204806363	0.2225082	-0.1355274705	-0.1327510291	0.0530126133	-0.0361790234	-0.0375504118	-0.0674484399	-0.072855953	0.1498069309	-0.1703934993	0.0703349305	0.1735912886	0.082665218	0.1264894635	-0.0698808568	0.0910404361	-0.1865062033	-0.038660413	0.0042211378	-0.1288686223	0.2682364044	0.0458741964	-0.0452477663	0.0981063743	-0.1952343069	-0.0113303322	0.106628145	-0.1196036335	0.0958313969	-0.0284363836	-0.0961052439	0.0114545184	0.0254470016	0.0381277942	0.0812243978	0.1389968718	-0.0186960724	-0.0552495659	-0.1071542885	0.0823538796	-0.0451814325	0.0	-0.2517628813341588	-0.0073415689807206	5.389863509867904e-05	0.0633845484176777	0.20436465903839	0.0214928528938712	0.0004619427255175	0.0417649138638773	-0.1546156811167804	-0.1636941899082983	0.026795787809734	0.0239060088472059	0.0040408865131571	0.0014626408916448	2.139318377911496e-06	1.6328763812214944e-05	0.0004090257910382	-3.21801326364e-05	1.6730209773442524e-07	1.0355609364962963e-09	-0.0041958541949179	-0.0008647725490883	7.478315616566766e-07	1.760519242501014e-05	0.0	0.0	0.0	0.0	0.0	0.0
515.887751347091	-3.33755593522028	266140.171989958	11.139279620724118	653.5188659207905	6.998501418224009	427086.90811439615	48.97902210088347	490.1447853542696	-1.0608207498977436	1.125340663413611	240241.910609983	540.6496774417773	520.9041573621224	2.261487	65.058449	0.6833032687827876	0.4940285415496376	0.3524197021	0.0645866939	0.2109497484	-0.0268724011	0.1966243061	0.106634329	-0.3800882506	0.0333042514	-0.34748608	0.0383726279	0.0057330985	-0.0192985238	0.1118593863	0.0570020655	0.228660504	0.1923375241	-0.1235445425	-0.02729346	-0.2252110556	-0.3529801375	0.1653322634	0.049485545	0.0150351094	0.096431761	-0.1140560201	0.0161401485	0.1212718279	-0.1836582753	-0.063770549	-0.0527847735	-0.1545510834	0.050596446	-0.0127160946	-0.0764645649	0.096842741	0.0412713109	0.1086055395	-0.0179419982	-0.1912748683	-0.1144292319	0.3815392331	0.3072557766	0.4462072062	0.0427209861	0.0841288683	0.0274383957	-0.1862783751	-0.0889266227	-0.4126063824	0.0016911796	-0.1622529489	0.0133838538	-0.045128836	-0.2699675351	0.0660233978	0.089327959	-0.1709877169	0.3216596109	-0.4846012703	0.0957989732	-0.1765797503	0.1871749565	-0.1222101732	0.3908019472	-0.1876077112	-0.4100151512	0.0947616216	-0.1855010289	0.0727365083	-0.0583211222	0.101913998	0.1663129728	0.0701610884	0.0064528588	0.0427823947	-0.0048468058	-0.0179606941	0.0422611985	-0.0352342792	-0.1080592651	0.085716014	-0.0518347133	0.0	-0.2688402887938252	-0.0170774074596664	0.0002916378455434	0.0722751008787473	0.3338211007166478	0.1294564416782578	0.0167589702919961	0.1114365272836743	0.3054828426920579	0.4600985238088383	0.2116906516110721	0.0933197671792205	0.0029253799929076	-0.0011155065202494	1.2443547967191475e-06	8.55784810290407e-06	0.0006750894411748	0.0002660636501365	4.557457535857037e-07	7.078986592401109e-08	-0.0040440064485835	0.0001518477463343	2.3057738066836216e-08	1.6353988156184934e-05	0.0	0.0	0.0	1.0	0.0	0.0
518.4968944722225	2.6091431251314816	268839.029577339	6.807627847420874	647.3904888977357	-6.128377023054782	419114.4451152493	37.55700493670579	491.9429628658099	1.7981775115403025	3.233442363009275	242007.8787131916	539.6914274841423	527.6815328432166	2.286706	65.783951	0.6449904345236218	0.3820895528940272	-0.149208275	0.1897117891	0.1081026419	-0.058824683	-0.002437824	0.0220080925	-0.0870968575	0.340995667	-0.1777336657	-0.0945489265	0.0429637604	0.0492048362	-0.2386976558	0.0622150705	0.1543011473	0.1402890158	-0.0474078322	-0.0267255229	-0.0207047939	-0.0781685895	0.0474383423	-0.0014047209	-0.0360713209	-0.0479242144	-0.1107652431	0.047395349	0.0306832841	0.0899951863	0.0647024939	-0.0895149938	0.1695702449	-0.0984961323	0.1041511126	-0.1133618251	-0.1439564775	-0.0097126372	0.0065923613	-0.0767369021	0.112441312	-0.0242255097	-0.0913452679	0.25428041	0.1288612581	0.0311282982	0.0064278279	0.1560326471	0.2475643641	-0.0192855679	0.147434032	-0.1505637572	-0.1055353176	0.0774961127	-0.1668838209	0.2642638401	-0.3386897333	-0.0082846552	0.1330611306	0.1166597568	0.0096320289	-0.1455164139	-0.1109474458	0.0682769909	-0.0430158797	-0.1179790999	0.0693599836	0.0040166569	-0.1211153604	-0.1326946598	0.1980927267	0.008341642	0.0784666774	-0.1249608817	-0.0637463595	0.1547048375	0.1581013889	-0.0490390831	0.0434100633	-0.1157274717	0.0713113557	-0.1089162049	0.0889257484	-0.0582806721	0.0	-0.1879852743616652	0.08085501443216	0.0065375333588248	0.0353384633768305	0.1698088612424868	-0.1640122394741609	0.0269000146973295	0.0288350493564701	-0.0203813181062031	-0.3258641607982609	0.1061874512927548	0.0004153981277462	0.0029963290980136	7.094910510600013e-05	5.033775515342254e-09	8.977988063602994e-06	0.0009177027095621	0.0002426132683873	8.421782631376201e-07	5.8861197997568086e-08	-0.002872388425696	0.0011716180228875	1.372688791554815e-06	8.250615268072346e-06	0.0	0.0	0.0	0.0	1.0	0.0
516.937107287757	-1.5597871844654492	267223.97289103403	2.4329360608226533	643.4858251600409	-3.9046637376948174	414074.0071818988	15.246398904468869	492.1567856555602	0.2138227897503384	0.0457201854166174	242218.30166681303	538.1911316860923	518.13721471593	1.533381	44.112282	0.0839312395162614	0.0418078514684967	-0.0018202056	-0.066138924	0.1836633134	0.0773221825	-0.0642125866	0.0896428889	-0.161704299	-0.017914922	0.1009025533	-0.0288214739	-0.1371050038	0.0715918934	0.030108906	0.1936963813	-0.0136979987	-0.0967289854	-0.026966025	0.0548836005	-0.0720108941	0.10140812	-0.0296337444	-0.0469122481	-0.2027763369	0.1231296684	-0.0650904417	-0.0005382087	0.0167792582	-0.074448545	0.0715500574	0.0157004282	0.0840178899	0.0890528365	0.0680992766	-0.0528726551	-0.0193711676	-0.0990268288	-0.018284649	0.0906952732	-0.0099697943	0.1302433699	0.0567800673	0.0678231087	-0.1298274223	-0.0696704498	0.0757357678	0.1801478729	0.0030958769	0.1324170651	0.0620439908	-0.0998967151	0.0231092776	0.016893036	-0.1368302438	-0.073521141	-0.0473005721	-0.1079089826	-0.0955800584	0.020355607	0.1245722861	0.143540931	-0.0243648954	0.0094742101	-0.0217368902	0.0839533726	0.021984848	0.2012638604	-0.0630444948	-0.1534287323	0.0186884974	0.0033859485	0.1983362625	0.0940657928	0.0207964205	0.0861689621	0.0230943342	0.0526036004	0.0312619967	0.0163479636	0.0388063441	-0.1097247271	0.091977376	-0.064493527	0.0	-0.1809595558660959	0.0070257184955692	4.936072037898447e-05	0.0327463608592546	0.1759802686125766	0.0061714073700897	3.808626892759848e-05	0.0309690549409546	-0.0507979380468555	-0.0304166199406524	0.000925170768614	0.0025804305098121	0.0024692507455836	-0.00052707835243	2.7781158960032324e-07	6.097199244565165e-06	0.0009477618119002	3.005910233810005e-05	8.982524520963501e-07	9.035496333723717e-10	-0.0026231760062651	0.0002492124194309	6.210682999860289e-08	6.88105235984492e-06	0.0	0.0	0.0	0.0	0.0	1.0
516.0862492405968	-0.8508580471602727	266345.01665522734	0.7239594164173928	643.6486381645777	0.1628130045368152	414283.5694111155	0.026508074446305	492.3965148299137	0.2397291743534992	0.0574700770362104	242454.32781664544	539.2054971310617	516.620085144043	1.220531	35.112225	0.1363546475366134	0.0830442900019411	0.0491181564	0.0245475146	0.0012349176	-0.0484409198	0.0726883051	-0.0714285987	-0.0442172994	-0.0698798886	-0.0262933053	0.0872382465	0.0638681356	-0.0692160185	-0.081711514	0.2089150793	0.0332292234	-0.0569595703	0.0623684986	0.0163521381	0.0043386042	0.0116845275	-0.0862692395	-0.0183712169	-0.0502685574	-0.0546011374	0.050594695	-0.0788661476	0.0158749014	0.0053633009	-0.0657458656	-0.0403900187	-0.0221195128	0.1276428027	-0.0027412427	-0.0597866196	0.0381753061	0.0859555812	-0.0519865027	0.134174818	-0.0473467107	-0.1041552035	0.0191233158	0.0027654583	-0.102805923	-0.016199922	-0.182478253	0.1835840159	-0.1051266852	0.0496627884	-0.0109152006	0.0175165919	0.0291425634	-0.1832543453	-0.0074898091	0.0317013858	-0.0404015517	0.1085453059	-0.0347028097	0.064830272	0.085235614	0.0049114916	0.160580513	-0.012913659	-0.1201587015	-0.0684340529	0.0594041924	0.0085972637	-0.0859925807	-0.0918085378	-0.0221459153	-0.1127606634	0.144746406	-0.1027410565	-0.0077665324	0.0653769998	-0.028679894	-0.056040484	0.1929343267	0.0700476538	0.0441524946	-0.1104844722	0.0948654713	-0.0704484286	0.0	-0.1737868397959658	0.0071727160701301	5.1447855822702864e-05	0.0302018656862686	0.1528461353089341	-0.0231341333036425	0.0005351881237107	0.0233619410788769	0.0267066878250403	0.0775046258718958	0.0060069670315425	0.0007132471745841	0.002449181633358	-2.006911222560007e-05	4.0276926552373016e-10	5.998490673178161e-06	0.0005459705166728	-0.0004017912952274	2.980838050759642e-07	1.614362449205117e-07	-0.0024741729678992	0.0001490030383658	2.220190544226982e-08	6.1215318750831366e-06	0.0	0.0	0.0	0.0	0.0	0.0
