global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
588.1704136058432	-1.2463398272305994	345944.4354412687	1.5533629649412004	750.4022972106934	-3.0504285812377248	563103.6076590859	9.305114529231998	538.9106355336662	-1.8273673130023556	3.339271296629448	290424.6730913	609.8707667819241	537.1017924907595	1.077626	18.258596	0.0775104751582318	0.0540852580290946	0.0258440637	-0.0635552134	0.0157381393	-0.0258530554	0.0733847854	0.0509906807	-0.027874255	0.1198267085	-0.0133210415	0.0026876618	-0.072297958	-0.0197593763	-0.0471333243	0.0745725213	0.1263278306	-0.1755051719	-0.0096450389	0.0836459356	-0.0397900738	-0.0108379174	-0.002441035	-0.079106534	0.0523859443	0.076271045	0.0608788163	0.1061379615	-0.0223741022	0.0063145413	-0.009064731	-0.1683074161	-0.004098532	0.1044203085	0.0503976707	-0.0951106968	0.1652632295	0.1011865098	-0.123500485	-0.038118969	0.0366926294	-0.0377518256	-0.012273961	0.0537424453	-0.1097175407	-0.0102584848	0.1044669385	0.127779799	0.060833532	0.0222423921	0.0510935029	0.0044026197	-0.0027235228	-0.0561692253	-0.2084556555	0.0065358489	-0.0686706101	0.0617434229	-0.0826460979	-0.0067650314	0.0116663358	-0.0703240493	0.0610640861	0.0019626728	-0.1342766666	0.0259431328	0.0359363243	-0.0334375841	-0.0166204002	0.0096896039	0.1594580273	0.0923410929	0.0241639115	-0.0124622674	0.0451996746	0.0916212697	-0.0879075039	0.160011589	-0.0716100816	-0.0990535432	0.0511376462	0.0112574513	-0.068601782	0.0311409101	0.0359419924	-0.0833416924	0.004835384	0.0763617167	0.0340565302923749	0.0019559252405939	3.825643546792671e-06	0.0011598472555554	0.0929739925061028	-0.0508672324331911	0.0086441632825248	0.0025874753354122	-0.22460785435306	-0.0081637593462317	0.0504486882370854	6.664696666318683e-05	0.0058712525858593	0.0002045796644706	4.1852839114944074e-08	3.447160692695952e-05	0.0017127275519042	-9.39896095113e-05	8.834046696086653e-09	2.9334356670517538e-06	0.0009229848060754	-3.1901888782300014e-05	8.519009522460437e-07	1.0177305078782395e-09	0.0	0.0
587.8457526639467	-0.3246609418965818	345562.62892504194	0.1054047271931756	750.028251361847	-0.3740458488464355	562542.3778409099	0.1399102970392505	539.2002946453616	0.2896591116954141	0.0839024009881764	290736.9577456448	611.4739817569131	535.6260771393136	1.116367	18.915005	0.1829268597508576	0.1251318047110831	0.0106922322	-0.1109113824	0.0117555129	-0.0025320944	-0.0505869548	-0.1370884311	-0.0455572479	0.0524441999	0.1175437774	0.0390459809	0.0057038856	-0.1101738874	-0.0447260555	-0.0701019622	0.0187176698	-0.017230611	0.0265449325	-0.0415880064	-0.0126321303	-0.0124599059	-0.0752398126	0.0502789062	0.0177541687	0.0240172104	-0.1307458941	-0.0503463217	-0.100085545	0.0604023199	0.0133027049	-0.0012891657	-0.0309332604	-0.1242232411	0.0155386662	-0.0779455783	-0.0272189449	0.0712601135	-0.0513234209	0.0252289515	0.0063440004	-0.0047698153	-0.1518331854	-0.0372685827	0.0221609242	-0.0923026002	-0.1230684982	-0.0513853806	0.0376783221	-0.090253155	-0.004258164	-0.0078091177	-0.0178852044	-0.0105498022	-0.1104302674	0.0397704243	0.0179587803	-0.0887672633	-0.1873830534	0.0653991713	-0.0508412781	-0.0839641164	0.0897441175	0.0356630786	0.1487009467	-0.0832808217	-0.0642625794	0.1001010189	0.0004250218	-0.0656000986	0.0314621723	-0.026961511	0.0439318805	0.1222060655	-0.01202589	0.1019218835	-0.0353020918	0.0951693748	-0.0047155614	-0.0519909628	-0.0297149291	-0.127245357	-0.1317590132	0.0160440089	0.0724726871	-0.0849971703	0.0096622851	0.0707724105	0.0444319867756064	0.0103754564832315	0.0001076500972354	0.0019742014488276	0.2113987503707477	0.1184247578646449	0.0446894316583137	0.0140244232752997	-0.2067814408916888	0.0178264134613712	0.0427585642972429	0.0003177810168957	0.005529015717425	-0.0003422368684343	1.1712607411571658e-07	3.057001480353268e-05	0.0016449382166932	-6.778933521099997e-05	4.595393968349321e-09	2.7058217367378047e-06	0.0012389632412623	0.0003159784351868	1.535029913199184e-06	9.984237150316193e-08	0.0	0.0
587.5613985195077	-0.2843541444389075	345228.3970301998	0.080857279459583	750.4617795944214	0.4335282325744174	563192.8826320259	0.1879467284390981	538.9260727902677	-0.2742218550939697	0.0751976258111781	290441.31193314085	610.3694422705132	532.0570635471446	1.356281	22.979946	0.0825913685624398	0.0638649306835831	0.007927494	-0.0335697686	0.0389739822	-0.0068197887	-0.0816671009	0.1853144872	0.042378168	1.3805e-05	-0.1995809917	-0.0648770016	-0.0960068873	0.0634815041	-0.0296406643	-0.0131089214	-0.0196908144	-0.1332717836	0.0034146246	-0.1660267181	0.063675445	0.0429740609	0.1152308819	0.0582347376	-0.0599762034	-0.0303633676	0.0589294061	-0.0474987384	0.188586012	0.0416430534	0.0473370718	0.0255806301	-0.0784537411	0.0280443733	-0.0578141998	-0.0468593998	-0.0544334314	0.0294817637	-0.0743751914	0.0351705287	-0.0131670651	0.0660708863	0.1975881773	-0.0655771891	-0.1051520277	-0.0670344657	0.065893601	0.0273926883	0.0555229011	-0.0084129176	0.1050501793	-0.1143012671	-0.0505159905	-0.0609180136	-0.0921615294	-0.0447784647	0.0530894199	-0.0343503241	-0.1022863199	0.0042222978	0.1337443897	-0.0472278922	0.0090652178	-0.2130501061	-0.084480131	0.0020391793	0.0012770562	-0.111354263	0.045780934	-0.0542224848	-0.0364665796	0.0725020824	0.0123054453	-0.0469111351	-0.0670357765	0.0987161924	0.0008816582	0.1495548218	-0.0438068984	-0.1300950015	0.1081244433	0.061824784	-0.1042395193	0.0238604871	-0.0332605287	-0.0866153656	0.0144722352	0.0649037979	0.0447687991728997	0.0003368123972933	1.134425909704606e-07	0.0020042453793834	0.1492824762499935	-0.0621162741207542	0.0222852577153298	0.0038584315106446	-0.2164543026237311	-0.0096728617320423	0.0468524651243257	9.356425408720877e-05	0.0055246814372704	-4.334280154599975e-06	1.8785984458559175e-11	3.052210498332013e-05	0.001627915921488	-1.7022295205199912e-05	2.8975853405297185e-10	2.650110247434124e-06	0.0010510114103751	-0.0001879518308871	1.1046249847386568e-06	3.5325890733850624e-08	0.0	0.0
586.7867624036107	-0.7746361158970103	344318.7045321116	0.6000611120520064	745.440179157257	-5.021600437164352	555681.0607020034	25.216470950529214	538.1354094508209	-0.7906633394467235	0.6251485163450448	289589.7189048027	608.324902321163	527.1256383898433	1.425991	24.161064	0.1451711295326628	0.0798234023605765	-0.0167970436	-0.088852341	-0.0458932016	-0.0330483057	-0.0168874733	-0.0847308377	-0.0139934175	0.2094761494	-5.41318e-05	0.0913114714	-0.0902529127	-0.2287799619	-0.0061939422	-0.0603097727	0.2076474698	-0.117319667	0.0401501687	0.0144017584	-0.0469145024	0.0689894353	-0.1306330651	0.0906032064	0.0053702222	0.153767758	0.0839189548	0.0174431629	0.0947146386	-0.1224504621	-0.1260048369	0.0830683808	-0.1401647116	-0.0177463819	-9.19515e-05	-0.0228341904	0.0072118506	-0.1194087773	-0.0740380501	0.0925931036	0.0097269977	-0.1120814023	-0.0931265564	0.0953864397	-0.1357942554	-0.0881890651	-0.0045811731	0.207923726	0.1391793176	-0.2331784753	-0.1053069017	0.1014337922	-0.00858152	0.0790046948	-0.0733888632	0.0810988218	0.1307895777	-0.1613736678	-0.0232649543	-0.0713857927	0.0016432276	-0.1179142156	0.0717448865	0.0611534979	-0.0812198444	0.0470041298	0.1511523374	0.19547003	0.00060474	-0.0481886446	0.2924539447	-0.2066783122	0.027443918	0.1475628131	-0.2115518942	0.0554840302	0.039393705	-0.1899757749	-0.0063301132	-0.1387598019	0.1579186136	-0.0905662975	-0.1385455929	0.0254004969	-0.0615242782	-0.0881955685	0.0192567962	0.0587790397	0.0361616087263882	-0.0086071904465115	7.408372738251887e-05	0.0013076619456803	0.1028699154590384	-0.0464125607909551	0.0105822195065497	0.0021541257991741	-0.2283712286232173	-0.0119169259994861	0.0521534180628777	0.0001420131252772	0.0065621350141406	0.0010374535768702	1.0763099241607734e-06	4.3061615943810055e-05	0.0020190262609556	0.0003911103394676	1.5296729763846142e-07	4.076467042428351e-06	0.0009148862807987	-0.0001361251295763	8.370169067936777e-07	1.8530050902191667e-08	0.0	0.0
588.6003161479258	1.8135537443150724	346450.3321694382	3.288977183519219	748.9661758422851	3.525996685028076	560950.3325558167	12.432652622828982	540.1199439260373	1.9845344752163785	3.938377083322346	291729.5538266657	611.1270074718877	533.6809245094204	1.242213	21.047253	0.1362293473866795	0.0780105423813858	0.0039430432	-0.110867934	-0.0011956424	0.007005698	-0.0586780925	0.0395419388	0.0678820082	0.1234342145	0.0012056931	-0.080517293	-0.017789976	-0.0298128573	-0.0655764598	-0.1228830941	0.0762514191	0.0696103224	-0.1438147076	-0.0768172059	-0.0415121512	-0.0305698607	-0.1822966406	0.0896036624	0.000951961	-0.1116851456	-0.1186954668	-0.0715956468	-0.0254945236	0.1962748316	-0.1003285895	0.0581476052	0.0363495214	-0.0659966546	0.1785156102	-0.046722254	0.0319792444	-0.0987460931	-0.0319656207	0.0764674058	-0.0239443789	0.0430137799	0.0172012839	-0.0331951982	-0.0910585891	-0.1185587508	-0.0511017697	-0.0258366391	-0.1435356454	-0.046673766	-0.055220192	0.08134392	0.0494343543	0.0736066259	-0.045674913	0.0173659717	0.3384545709	-0.1393628869	-0.0580791258	-0.0636796528	-0.0200076868	-0.092677442	0.0379465587	-0.1715041452	0.028831117	-0.0060568612	0.0173485449	0.0602447558	0.0387263337	-0.0381091505	0.0740063361	-0.0583047894	0.1009503237	0.0936721678	-0.2373917582	0.0892583656	0.0420903292	-0.0039565642	0.0011600647	0.0051823153	-0.1134123889	0.0090833543	0.0892943919	-0.0461403081	-0.2313077449	-0.089737086	0.0240075741	0.0524223074	0.0539534635315277	0.0177918548051395	0.0003165500974071	0.0029109762270478	0.1627198822472877	0.0598499667882493	0.0264777600785711	0.0035820185245545	-0.233783384023873	-0.0054121554006557	0.0546546706456536	2.9291426080846716e-05	0.0058413115538125	-0.0007208234603281	5.195864609593761e-07	3.41209206687034e-05	0.0019976315617851	-2.139469917050024e-05	4.5773315259620375e-10	3.990531856639977e-06	0.0012361755291528	0.0003212892483541	1.5281299388762052e-06	1.032267811079426e-07	0.0	0.0
589.8134767507429	1.2131606028170836	347879.93735679914	1.4717586482275096	750.9814347267151	2.0152588844299544	563973.1153041954	4.061268371273864	540.8481238344882	0.7281799084508975	0.5302459790715575	292516.6930552859	611.7814255680954	543.1837041305515	1.164192	19.725313	0.1080218401942957	0.0670819563981756	0.0413160944	-0.0784610449	0.0219866541	-0.0099295839	0.038306357	0.0554194126	0.0214845728	0.1018907788	0.0210864207	-0.0625496125	0.0274287465	-0.0386626626	-0.0957241127	0.057079355	0.1628392682	-0.0323407572	-0.0202823755	0.2097786758	0.0227856097	-0.0446246738	0.0063093246	-0.0248076717	-0.0838823472	-0.0035249165	0.01549801	0.0696726245	-0.0278592357	-0.1027422105	0.0619267219	0.0304904564	-0.0118652796	0.2344666658	0.0022863962	-0.0132856832	-0.1047331645	-0.0440732663	-0.0318508996	0.0348349617	0.0326605459	0.007421394	-0.0441877975	0.022431674	-0.0986330571	-0.0326402529	0.0826590086	0.1161107904	-0.0348519662	0.0419763755	-0.0572914273	0.117193487	0.0656692973	-0.0541521377	-0.0626230103	-0.0869758305	-0.0497183096	0.0295357907	0.0945322591	0.0604424265	-0.0569612389	-0.0738397132	0.0520112701	0.0087514983	-0.1280027813	0.0500395168	0.0111916026	0.0196162134	-0.020022335	-0.0224405531	0.1273710781	0.0270353189	0.0743127075	-0.0596333765	0.0211489129	0.05740963	-0.038717961	0.1793984594	-0.0317165687	-0.1021434613	-0.0452157507	-0.0028969507	0.0594722061	-0.0198473971	-0.0598492688	-0.0912392418	0.0287162347	0.0458586883	0.0427068545744049	-0.0112466089571227	0.0001264862130344	0.0018238754276393	0.1013917767146068	-0.0613281055326809	0.0102802923853446	0.0037611365282276	-0.2267464777815959	0.007036906242277	0.0514139651863597	4.951804946259837e-05	0.0061460136660862	0.0003047021122736	9.284337722405416e-08	3.777348398371833e-05	0.0018464718799697	-0.0001511596818153	2.2849249406532912e-08	3.4094584035188387e-06	0.0011238329339976	-0.0001123425951552	1.263000463537654e-06	1.2620858686205204e-08	0.0	0.0
588.7593192600106	-1.0541574907323366	346637.536015511	1.1112480152670965	753.1952087402344	2.2137740135193558	567303.0224692452	4.900795382933595	540.8491253606454	0.0010015261572107	1.0030546435772704e-06	292517.77640337514	612.6369067284099	540.3730919621285	1.03294	17.501463	0.1456187117201296	0.1016985906138644	0.0187284764	-0.1235915235	0.0514225021	0.0259625934	0.0006633132	-0.0388263457	-0.0949255852	0.0744454444	0.1370190755	-0.0305178531	0.0704624309	0.0255127707	-0.0810633492	-0.0817048762	0.0171658786	-0.063809319	-0.0116553313	0.0608009293	-0.0158438992	-0.0014125333	0.0624082957	0.0539962222	0.1187508066	9.3236e-05	-0.0825421767	-0.027095459	-0.0908419969	-0.00521512	-0.0096484626	-0.0709775042	0.0613895837	-0.1426368295	0.1385658583	-0.0896755305	0.0377648266	-0.1423497625	-0.0652028735	-0.0138696806	-0.0154770502	0.0486798169	-0.1596635792	-0.0214592974	0.0184982434	-0.1189139899	0.0116012311	-0.0577670825	0.0054435557	-0.0035878104	0.0656257676	0.0513798835	0.0813383312	-0.0577902602	-0.0191987843	-0.0767084303	-0.0406478446	-0.0029256438	-0.0381346109	-0.004441053	-0.1479020054	-0.0660966541	0.0811560222	0.0596018985	0.0734706533	-0.0275252798	-0.0797139369	0.0641280604	-0.0601598629	-0.0988802097	-0.0041014506	-0.0496496677	0.044611578	0.0266407251	-0.0670347857	0.0232672543	0.043753982	0.1063803107	-0.044869062	-0.0367934904	-0.0804244998	-0.1325384954	-0.1063603062	-0.0639568047	0.0426621166	-0.0927013771	0.0333745172	0.0391140859	0.040597318791157	-0.0021095357832478	4.45014122080333e-06	0.0016481422930308	0.1910321002653034	0.0896403235506966	0.0364932633317729	0.0080353876062735	-0.2125918133249058	0.0141546644566901	0.0451952790927715	0.0002003545258814	0.0054610788347285	-0.0006849348313576	4.691357232070004e-07	2.9823382039119597e-05	0.0018088875239228	-3.758435604690009e-05	1.4125838194601552e-09	3.2720740742035583e-06	0.0010520683628123	-7.17645711853e-05	1.1068478400305532e-06	5.150153677409991e-09	0.0	0.0
587.542005933834	-1.2173133261765088	345205.60873675346	1.4818517340869153	753.0224234580994	-0.1727852821350097	567042.7702307092	0.0298547537224749	539.88020987931	-0.9689154813354436	0.938797209971494	291470.6410193278	612.0161222784143	530.9696046252583	1.027972	17.417288	0.1061567103576474	0.0566742775659984	-0.0200539162	-0.0850163483	0.0511818674	0.071586903	-0.0865568856	0.019988193	-0.0704032665	-0.000923367	-0.104010554	-0.0376944675	0.0187785013	0.0097751075	0.0029830773	-0.1010848175	-0.0328226234	-0.0715734121	-0.0443731505	-0.0338827623	-0.029736846	-0.0719392984	-0.1308931793	0.0049915304	-0.0495985602	-0.0154312612	0.0916774664	-0.0132598145	-0.0722921878	0.0625954483	0.0730982888	-0.1724520631	-0.0776779362	-0.067847679	-0.0607308547	0.0213786412	-0.1619618956	0.0606699511	-0.042728858	-0.0505115564	-0.0410540867	0.0850376299	0.0670146858	-0.0227812954	0.0159562641	-0.0900432773	0.015031426	-0.0977557655	0.0423072402	-0.0305204327	0.0355993121	0.0070953552	0.0073024193	0.0062199002	-0.1129956936	-0.0556798301	0.0561636622	0.0096420119	-0.0742793507	-0.0741358478	-0.0693247029	-0.0492268981	0.0072397986	-0.0985313017	0.0453886808	-0.0228056357	-0.0525403735	0.0674184751	0.108213883	-0.0233871411	-0.0151556157	-0.059661373	-0.0009199108	-0.0203293422	0.0331367292	0.0959244856	0.0872428842	0.1932705418	-0.0182095396	-0.0485883622	0.0662994947	0.0871848029	-0.0242179258	0.004626201	-0.0270662997	-0.0941228505	0.0379742494	0.032215118	0.0358377912195351	-0.0047595275716219	2.265310270502908e-05	0.0012843472794949	0.140393226123237	-0.0506388741420663	0.0197102579412903	0.002564295574376	-0.2002903850802866	0.0123014282446191	0.0401162383556094	0.0001513251368575	0.0050850330882233	-0.0003760457465051	1.4141040346465305e-07	2.5857561508325794e-05	0.0016036622250601	-0.0002052252988627	4.211742329328456e-08	2.5717325320847102e-06	0.0012399349254312	0.0001878665626189	1.5374386193040756e-06	3.5293845350241114e-08	0.0	0.0
586.1941916668391	-1.3478142669949875	343623.6303439388	1.816603298315236	747.9977749824524	-5.024648475647041	559500.6713786995	25.24709230382213	538.4114462901756	-1.4687635891343689	2.1572664807668733	289886.88549627864	609.4544556977456	524.9726825946133	0.997266	16.897026	0.0924701532112655	0.0604800541138991	-0.0333840166	-0.0133159409	-0.0375635668	0.0250347261	-0.0314738918	0.0438724586	-0.0373419318	0.0114204127	-0.12159784	0.0805918817	0.0131789206	-0.1305123171	0.0311944772	0.0695679937	0.0166074707	-0.0499253521	-0.0216539145	-0.0636566437	0.1077845448	-0.1007549307	0.0354763294	0.0625190049	-0.099448965	-0.0560546566	-0.0012385517	-0.0228105137	-0.036664966	0.1610578861	0.0595028639	0.0179347792	-0.2136679395	-0.0086748053	0.0807545548	-0.0184037725	0.0717986003	-0.1288670262	-0.0089241445	0.0058477458	-0.0486066297	-0.0089511327	0.0886894113	0.1066150584	-0.0146923983	-0.052623785	0.0383418573	0.1051173182	0.0547497774	0.000158058	0.0071535497	-0.0093723814	0.0488902771	0.064065743	-0.0600739897	-0.047807016	0.0580239057	-0.0336643651	-0.1477070441	0.0088854993	0.1497144658	-0.0504798728	-0.0035731805	0.0269182363	-0.1388238631	0.037690488	0.0486298443	-0.0247477751	0.0785598545	-0.0407679809	0.0196277608	-0.0772613706	0.0586077128	-0.0909544633	-0.0543683878	0.0693989144	0.0991777629	0.1168161326	-0.0687554231	-0.0651886979	-0.0038373805	-0.0239738669	-0.016172245	-0.0534457329	-0.0648370185	-0.0955030384	0.0425073619	0.0251890118	0.0355388527728166	-0.0002989384467185	8.93641949264701e-08	0.0012630100564079	0.1067525342085389	-0.0336406919146981	0.0113961035599452	0.0011316961524996	-0.2029000134435605	-0.0026096283632739	0.041168415455397	6.810160194403686e-06	0.0059587337246663	0.0008737006364429	7.633528021209027e-07	3.550650760147552e-05	0.001575065169947	-2.8597055113099845e-05	8.177915611416701e-10	2.4808302895801724e-06	0.0010238147272558	-0.0002161201981754	1.048196595745868e-06	4.670794005937422e-08	0.0	0.0
586.2625652548408	0.0683735880016911	343703.7954191864	0.004674947536225	745.9497174263	-2.048057556152344	556440.9809283769	4.194539753312711	538.9388915992436	0.5274453090679572	0.2781985540577928	290455.1288782212	608.8351581180304	523.9599315407878	0.966223	16.371054	0.1419720106651158	0.0874436133653257	-0.0511930619	-0.0395155987	-0.1091057422	0.0079639816	0.0893178785	-0.0667979828	-0.0109122608	0.0348766848	0.077124214	0.1034045222	0.0002563849	-0.0692534837	-0.0560442729	-0.0039194096	0.0484346378	0.0029156376	-0.1405965618	0.0052265487	-0.026014313	-0.021498068	0.1054779527	-0.0658739502	-0.0639323909	0.113504308	-0.0609842403	0.0505489129	-0.0559708654	-0.0859462005	0.0500094836	-0.1149488237	-0.1387585428	0.0579050457	0.0204580077	0.0150691021	-0.1277156702	0.0256372171	0.1374775182	0.0859266704	-0.0386091882	-0.0922218858	-0.0586448319	0.091347654	-0.0356668044	-0.02348612	-0.0592388605	-0.0139598541	-0.0327294793	0.0353067945	0.1120045485	0.0712862408	-0.1181054699	0.0547863919	-0.1329160131	-0.0552226782	0.0318158926	0.0319216262	-0.0364059444	0.0606353746	0.0774341636	-0.0527027389	0.0201184352	0.0857724069	0.0221930494	-0.0945371503	0.0152437792	0.0024103687	0.0222199511	-0.041897108	0.1151991796	0.0210114415	0.0980383284	0.0403015706	-0.0330299321	0.032695717	0.0175984002	0.1863545229	0.0209933027	-0.1387076269	-0.0569550611	0.0846785262	-0.0213360848	0.0098956422	-0.0719277482	-0.0968413356	0.0469659021	0.0180634961	0.0565839500671501	0.0210450972943335	0.0004428961201279	0.0032017434052017	0.1721178120112512	0.0653652778027123	0.0296245412115404	0.0042726195422257	-0.1930273434910105	0.00987266995255	0.0372595553351965	9.746961199198383e-05	0.0050801978388817	-0.0008785358857845	7.718253026113316e-07	2.5808410082178292e-05	0.0015911603573819	1.609518743489989e-05	2.5905505856455926e-10	2.531791282903696e-06	0.0010429629663467	1.9148239090900155e-05	1.0877717491707075e-06	3.6665506028227675e-10	0.0	0.0
587.8554194572276	1.5928542023868886	345573.9941852331	2.537184510061571	745.6995071411133	-0.2502102851867676	556067.7549504993	0.0626051868132435	539.2992670122976	0.3603754130540437	0.1298704383338726	290843.6994000015	610.0897905408291	528.1107407609977	1.107095	18.757902	0.0176680642341298	0.0096831823590131	-0.0262729509	-0.0373174848	-0.0454406045	-0.0078881915	-0.102351636	-0.0173984122	0.154704841	0.0807398932	0.0534553988	-0.0932760621	-0.1528736165	-0.0751175876	0.0153116152	-0.1405087406	-0.1140498662	-0.0251389099	-0.0296234163	-0.0005968765	0.1064179681	0.0377129204	-0.0058662953	0.0605801796	0.0499805902	-0.0687487179	0.0426989565	-0.0615216526	0.0199505018	0.090907493	-0.2222077643	0.0460409334	-0.0838966137	0.0133132053	0.0016210227	-0.0710400039	-0.0165131454	-0.0734307124	0.0759381527	0.0369460695	-0.0101504579	-0.0619880322	0.0239488207	-0.166645514	-0.0858908396	-0.0069383112	-0.1268016241	-0.0212317664	-0.0101490884	-0.0262114112	0.0112139553	0.0613355848	-0.0527377143	-0.0105336044	0.0297148456	-0.0078516504	-0.0727861255	0.0825444011	-0.1058018441	-0.1106176564	0.1126408519	-0.0475559265	-0.0042915418	-0.1384012052	0.058421129	-0.0744100026	0.0475035732	0.0935284612	-0.0090124626	-0.0275516945	-0.0291690805	0.0173125104	0.0399631604	0.0487607127	-0.0595545161	0.0770631174	-0.0069509365	0.0178421254	-0.0941896696	-0.1148409566	0.0234600373	0.0682271812	0.0208327336	0.0795171831	-0.2361492985	-0.098137155	0.0513420481	0.010866692	0.0560821135163109	-0.0005018365508391	2.5183992375818416e-07	0.0031452034564563	0.1721015989548249	-1.6213056426295225e-05	0.0296189603628073	2.628631986822329e-10	-0.1997265631277898	-0.0066992196367793	0.039890700018839	4.4879543741809406e-05	0.004935742251759	-0.0001444555871227	2.086741665096403e-08	2.4361551575799e-05	0.001578954237781	-1.2206119600899996e-05	1.4898935571147507e-10	2.4930964850065787e-06	0.0009906087732686	-5.235419307810007e-05	9.813057416767209e-07	2.7409615328589806e-09	0.0	0.0
589.2456936463666	1.3902741891389496	347210.48748078773	1.932862320985964	748.7595433712006	3.0600362300873485	560640.8537894489	9.363821729447192	539.9651220837625	0.6658550714648754	0.4433629761954943	291562.3330669325	611.5915469746841	538.4431806028635	1.063955	18.02697	0.1352707100518649	0.0743527138033111	0.022389843	-0.0229108669	0.0224038604	-0.0155508378	-0.1118826591	-0.0681725137	0.0313687295	0.0153822524	-0.0018147492	0.0199871248	0.0451498083	0.0063266139	0.0212373241	-0.0814473662	0.0106972751	0.0281552539	0.0029505827	0.0926138446	-0.1744536085	0.0147301968	0.0604432242	-0.0989435221	-0.0891549625	-0.1023292517	-0.0105012498	0.1165182484	-0.0075308052	-0.0762875011	-0.0148373298	0.1866852441	-0.0419954038	0.0084320824	-0.0340105833	-0.0301034444	0.0251951054	-0.1076173238	0.0627507949	-0.152384728	0.0100614883	0.0567438751	-0.0127591974	-0.0222910706	0.0455464752	-0.0573166359	-0.0827735551	0.1081771254	-0.0198265255	0.0385456289	0.0295043823	0.0600149209	-0.0081058824	-0.1008393221	0.0559699451	-0.0486280625	-0.0822031408	-0.1182916327	0.0536884003	0.0810977747	-0.0351761449	-0.0176737309	0.0209579903	0.0152512205	-0.0698197411	0.0575913887	-0.0442240585	0.09517452	0.0052457297	-0.1244920283	-0.0886448488	-0.0784558481	0.0140517326	-0.0451536033	0.0242569334	0.0921498037	0.0366563929	0.0994222523	0.0089127026	-0.0852605093	-0.1571186805	0.0487812769	-0.0425443508	-0.1201704005	-0.0259497061	-0.0993899282	0.0556281227	0.003627002	0.0395123164891373	-0.0165697970271736	0.0002745581735217	0.0015612231543377	0.1091241447459054	-0.0629774542089195	0.0119080789665253	0.0039661597386365	-0.2234646652075866	-0.0237381020797967	0.0499364565963387	0.0005634974903508	0.0052782315858584	0.0003424893340994	1.1729894397185082e-07	2.7859728673953284e-05	0.0017798743431072	0.0002009201053262	4.0368888724291335e-08	3.167952677251287e-06	0.0008943110779747	-9.62976952939e-05	7.9979230418827e-07	9.27324611891681e-09	0.0	0.0
